site_id,gene_id,distance_to_TSS,distance_direction,estimate_intercept,estimate_carers3plus,p_adj_global_(Intercept),p_adj_global_carers3plus,p_adj_by_term_(Intercept),p_adj_byterm_carers3plus,p_carers2,p_carers3,delta_beta,delta_percent,chr,start,end,annotation
VYZT01035974.1_42899,Acsf3,21115,downstream,0.224171094519138,2.06360102619146,0.840038684102155,0.00012749906478991,0.641050173408618,0.00336321576159383,0.555809255422178,0.907859255387104,0.352049999964927,35.2049999964927,VYZT01035974.1,42899,42899,gene_body
VYZT01035980.1_101825,Mast3,6890,downstream,2.96114224103905,-2.14134407042674,4.74287251737437e-06,0.000335862186471271,1.25705107436816e-06,0.0081420503138216,0.950787467655172,0.694193495651495,-0.256593972003677,-25.6593972003677,VYZT01035980.1,101825,101825,gene_body
VYZT01036113.1_12509,,,,-0.126387720982809,1.25049217739541,0.956987928275761,0,0.883747237328574,0,0.468445063077233,0.754749257048242,0.286304193971009,28.6304193971009,VYZT01036113.1,12509,12509,intergenic
VYZT01036165.1_181816,Gp1bb,42554,downstream,0.695622263777041,2.1241525289148,0.393818292660367,0.000381472222366611,0.172290067376747,0.00907812438266027,0.6672164580821,0.943735109304526,0.276518651222426,27.6518651222426,VYZT01036165.1,181816,181816,intergenic
VYZT01036184.1_110298,Pqlc1,14705,downstream,0.173098154658574,1.39603378918572,0.509788788273693,0,0.25402681295964,0,0.54316680863154,0.827659824785235,0.284493016153695,28.4493016153695,VYZT01036184.1,110298,110298,gene_body
VYZT01036219.1_362548,Cxcl12,195943,downstream,2.2741660750988,-1.71129789017751,0.00368936300116423,7.2826832329196e-06,0.000975856298150113,0.000126890350341848,0.906714764884467,0.637115922845024,-0.269598842039443,-26.9598842039443,VYZT01036219.1,362548,362548,intergenic
VYZT01036225.1_4134,POSRUF_R03550,245,downstream,0.709446624260089,2.35376658421828,0.257097942608004,4.02717106136674e-05,0.0969165967167469,0.00102243502275524,0.670278872471075,0.955349562783544,0.285070690312469,28.5070690312469,VYZT01036225.1,4134,4134,gene_body
VYZT01036557.1_144012,Nr1d1_1,3508,downstream,0.281759338521227,1.5948989868483,0.734076540033168,7.30081820162326e-15,0.481949919725215,7.10892212624748e-15,0.569977496337183,0.867226823092249,0.297249326755067,29.7249326755067,VYZT01036557.1,144012,144012,gene_body
VYZT01036557.1_23930,Rdh8_1,7163,downstream,0.841202922975455,2.26989439536757,0.210968705681842,0.00012868157105426,0.0755995992025508,0.00339021033927769,0.698718504984257,0.957348184677504,0.258629679693247,25.8629679693247,VYZT01036557.1,23930,23930,gene_body
VYZT01036589.1_37299,Gpc5,-42540,upstream,0.201986418041885,1.98423586908765,0.848685918790842,0.00029268605057193,0.656158719618916,0.00724708616351655,0.550325619870239,0.899005426881334,0.348679807011094,34.8679807011094,VYZT01036589.1,37299,37299,intergenic
VYZT01036593.1_27811,Adam33,1495,downstream,0.795751152145512,2.1290913522156,0.0930865466832087,0.000158065368349121,0.0290243202392402,0.00414923617675944,0.689064878534546,0.949060916270149,0.259996037735602,25.9996037735602,VYZT01036593.1,27811,27811,gene_body
VYZT01036594.1_246879,Abcc1_0,24024,downstream,0.670802116435147,2.15354441355076,0.302128238195628,8.96214166931624e-05,0.119644821946299,0.00236106600840496,0.661682743218122,0.943977372794082,0.282294629575961,28.2294629575961,VYZT01036594.1,246879,246879,gene_body
VYZT01036611.1_116380,,,,0.48146054406527,1.58739718550752,0.401217498111741,0.000151868402966022,0.176969651985597,0.00399330489668372,0.618092701618575,0.887839263730405,0.26974656211183,26.974656211183,VYZT01036611.1,116380,116380,intergenic
VYZT01036611.1_37384,,,,0.656004692384006,2.03352385581924,0.282933452283211,6.85399136214363e-05,0.109729798116436,0.00179381201667429,0.658362327779452,0.936405912542842,0.27804358476339,27.804358476339,VYZT01036611.1,37384,37384,intergenic
VYZT01036627.1_11360,POSRUF_R11617,18666,downstream,-0.389874800276697,1.59581373515626,0.539776507948239,0.000316578384251563,0.278366923114101,0.00773799572228385,0.403747440351039,0.769579601724454,0.365832161373414,36.5832161373414,VYZT01036627.1,11360,11360,gene_body
VYZT01036636.1_56168,,,,-0.191073187428555,1.22084542117681,0.634285634070404,4.41742996548263e-07,0.366369764999679,2.95618532574506e-06,0.45237650542275,0.736871736211976,0.284495230789226,28.4495230789226,VYZT01036636.1,56168,56168,intergenic
VYZT01036677.1_11642,,,,2.94428116813544,-2.12275158342482,1.2090165379748e-08,6.82142762978325e-05,4.36777621356616e-09,0.00178441129993585,0.949992503443675,0.694560931987383,-0.255431571456293,-25.5431571456293,VYZT01036677.1,11642,11642,intergenic
VYZT01036688.1_135187,Etfa,-9000,upstream,2.91801551072168,-2.15695779814984,4.87264069844915e-07,0.000132784705045729,1.3948896916929e-07,0.00350147462778031,0.948729856429821,0.681583330573561,-0.26714652585626,-26.714652585626,VYZT01036688.1,135187,135187,upstream10k
VYZT01036728.1_64782,Zbtb10,37561,downstream,0.348111135901069,2.0175680222588,0.690212711270892,5.19637879612238e-06,0.427705408214666,8.15863806657562e-05,0.586159459477607,0.914172448342813,0.328012988865206,32.8012988865206,VYZT01036728.1,64782,64782,intergenic
VYZT01036791.1_70384,,,,3.31428595487752,-3.76985584034873,7.27736121586766e-05,1.97770884240987e-210,1.87814137384035e-05,1.62571795055984e-210,0.964915664515749,0.388037294882168,-0.576878369633582,-57.6878369633582,VYZT01036791.1,70384,70384,intergenic
VYZT01036810.1_2489,Edn2,10682,downstream,2.61668957411222,-2.50171789047217,3.52127306274658e-06,3.36628410342769e-17,9.39389890948846e-07,3.05553632120978e-17,0.931927998996214,0.528711301209464,-0.403216697786751,-40.3216697786751,VYZT01036810.1,2489,2489,downstream10k
VYZT01036833.1_25340,Edem2,-13758,upstream,0.904292779633179,3.00534465977087,0.538322871283819,0,0.277156355425401,0,0.71183087067408,0.980346245638165,0.268515374964085,26.8515374964085,VYZT01036833.1,25340,25340,intergenic
VYZT01036941.1_49118,,,,0.696049290919703,2.10482641854381,0.158980273000468,2.78432624591933e-05,0.0537234943864092,0.000670319100997363,0.667311267843572,0.942723127449192,0.275411859605621,27.5411859605621,VYZT01036941.1,49118,49118,intergenic
VYZT01037108.1_29282,Sec16a,-2258,upstream,0.67773073868039,1.84665628799446,0.206052267262194,0.00012759357188422,0.0734323370406764,0.00336561702674748,0.663232033748185,0.925833855657718,0.262601821909532,26.2601821909532,VYZT01037108.1,29282,29282,upstream10k
VYZT01037108.1_53512,Sec16a,-26488,upstream,-1.65189048101208,3.22675557450031,0.0374386577027796,6.33254225982089e-12,0.0107559946718311,7.84361739624685e-12,0.160853609332836,0.8284760601896,0.667622450856764,66.7622450856764,VYZT01037108.1,53512,53512,gene_body
VYZT01037207.1_195001,Ntn3,-2873,upstream,0.653825992802342,2.17561772198977,0.504589952074101,6.80473880449325e-05,0.249938484418489,0.00178093957817068,0.657872122739317,0.944246323559366,0.286374200820049,28.6374200820049,VYZT01037207.1,195001,195001,upstream10k
VYZT01037243.1_38312,Dffa,-29353,upstream,3.13457996519852,-2.26024173787078,1.20280345724904e-07,0.000153148285038818,3.70900232123721e-08,0.00402746776160058,0.958296811492481,0.705647590360796,-0.252649221131685,-25.2649221131685,VYZT01037243.1,38312,38312,intergenic
VYZT01037385.1_50260,Ptprv_0,13095,downstream,0.422257188322701,2.36541321189824,0.615150008146208,8.48869454273052e-05,0.347086578230603,0.00223628462179212,0.604023248842588,0.942005907846553,0.337982659003965,33.7982659003965,VYZT01037385.1,50260,50260,gene_body
VYZT01037650.1_1772,,,,0.642417319273606,1.97650362212285,0.340016600028317,0.000275486812669375,0.140271429252436,0.00685935495788449,0.655299694325461,0.93206941657296,0.276769722247499,27.6769722247499,VYZT01037650.1,1772,1772,intergenic
VYZT01037691.1_17328,,,,0.766991302125658,2.16504393079168,0.236192865883797,0.000117203029395123,0.0870108251358546,0.00309419042376771,0.682869692891622,0.949407522626798,0.266537829735177,26.6537829735177,VYZT01037691.1,17328,17328,intergenic
VYZT01037706.1_74764,Llgl2,18111,downstream,-0.582012880724787,2.24231156065177,0.422089099684736,1.06316093472511e-05,0.190506499239844,0.000206376271914853,0.358469561472031,0.840278093208269,0.481808531736238,48.1808531736238,VYZT01037706.1,74764,74764,gene_body
VYZT01037715.1_146914,Cd48,-4955,upstream,-0.316055426449271,1.38920734048717,0.385938545202201,0,0.167405689268054,0,0.421637370298034,0.745195860471876,0.323558490173842,32.3558490173842,VYZT01037715.1,146914,146914,gene_body
VYZT01037739.1_48773,Tipin,6337,downstream,0.75680528879802,2.06499749068671,0.253526957911088,0.000258481771007203,0.0952054987263186,0.0064830203993267,0.68065972591092,0.943842696831359,0.263182970920439,26.3182970920439,VYZT01037739.1,48773,48773,downstream10k
VYZT01037771.1_36191,,,,3.3979383835009,-2.48850306804052,5.15222171943251e-09,1.50460995938978e-05,1.99758688293143e-09,0.00031984443094308,0.967640042535739,0.712884596932463,-0.254755445603276,-25.4755445603277,VYZT01037771.1,36191,36191,intergenic
VYZT01037811.1_38874,Gramd4_0,-13962,upstream,0.76589713756606,1.96249170307032,0.408545576352779,3.41227667323411e-10,0.181669387666476,5.88722463411825e-10,0.682632694666681,0.938681166243616,0.256048471576935,25.6048471576935,VYZT01037811.1,38874,38874,intergenic
VYZT01038275.1_12205,Ctsh,-4624,upstream,0.473984677895039,2.71611263376294,0.850351144319727,1.70706319808512e-29,0.659131150152977,1.4382148669752e-29,0.616326441546545,0.960459916186936,0.344133474640391,34.4133474640391,VYZT01038275.1,12205,12205,gene_body
VYZT01038286.1_77291,,,,3.56031400701879,-2.65480512419275,5.7178937053759e-11,2.09940893702626e-06,3.53290955598328e-11,2.41684444525092e-05,0.972356019372232,0.712080262827184,-0.260275756545048,-26.0275756545048,VYZT01038286.1,77291,77291,intergenic
VYZT01038291.1_18435,,,,0.489829727291931,1.52096148057634,0.0171665847179809,2.15808779654711e-61,0.00473699702211084,1.79040974189778e-61,0.620066319624161,0.881925437908214,0.261859118284052,26.1859118284052,VYZT01038291.1,18435,18435,intergenic
VYZT01038349.1_51338,Tmem150c,-3383,upstream,0.545666360597339,2.55485768575084,0.36647184733744,8.77005077315105e-07,0.155630792199121,7.39231154683624e-06,0.633129570325786,0.956914356282021,0.323784785956236,32.3784785956236,VYZT01038349.1,51338,51338,upstream10k
VYZT01038353.1_43375,,,,0.514442483574242,2.03603616048712,0.478822627394762,0.000281705411124093,0.230312222698333,0.0069934790925297,0.625847317515282,0.927605663792201,0.301758346276919,30.1758346276919,VYZT01038353.1,43375,43375,intergenic
VYZT01038371.1_4297,Pik3c2b_1,2824,downstream,0.78651944520721,2.07479481735958,0.232042066619086,0.000107969871584671,0.0850931950062425,0.00284962467015552,0.6870834998317,0.945900593257965,0.258817093426265,25.8817093426265,VYZT01038371.1,4297,4297,gene_body
VYZT01038971.1_67758,Mtmr3,14040,downstream,0.646647664194862,1.9580321113715,0.294980213883678,0.000328158548866334,0.115913224811773,0.00797226152269428,0.656254624332186,0.931162155442445,0.274907531110259,27.4907531110259,VYZT01038971.1,67758,67758,downstream10k
VYZT01039009.1_190627,Sept9,36575,downstream,-0.00573645003822087,1.24721569406438,0.996559740894729,0.000117856528477248,0.989970457661773,0.00311051938485988,0.49856589142311,0.775821393141103,0.277255501717993,27.7255501717993,VYZT01039009.1,190627,190627,gene_body
VYZT01039009.1_66560,Sept9,160642,downstream,0.664268633000754,2.36386253454387,0.287669649747751,4.7618010096637e-05,0.112149011743458,0.00122777667819977,0.660218624756188,0.953828940671008,0.29361031591482,29.361031591482,VYZT01039009.1,66560,66560,intergenic
VYZT01039015.1_32210,Plxna2_0,26066,downstream,0.707494622102059,2.01351085316594,0.212874857506387,0.000250300572618675,0.0764430287726659,0.0063021877173349,0.66984732672584,0.938254809330175,0.268407482604336,26.8407482604336,VYZT01039015.1,32210,32210,gene_body
VYZT01039064.1_171095,Plcl1,112793,downstream,2.20784275032241,-2.98681264694747,0.00577121246017819,3.14446830126709e-42,0.00154009058232063,2.61316158145015e-42,0.900951584990573,0.314541939375997,-0.586409645614576,-58.6409645614576,VYZT01039064.1,171095,171095,intergenic
VYZT01039064.1_421522,Satb2,106806,downstream,0.463219491142503,2.28811873872804,0.532414089085115,3.04844468751262e-05,0.272231993684111,0.000745095778924853,0.613777650479109,0.939988883545188,0.326211233066078,32.6211233066078,VYZT01039064.1,421522,421522,downstream10k
VYZT01039107.1_16213,POSRUF_R00863,11505,downstream,-0.0113108410057332,1.21837767160781,0.990048841051871,0,0.971295035615763,0,0.497172319895136,0.769779547090777,0.27260722719564,27.260722719564,VYZT01039107.1,16213,16213,downstream10k
VYZT01039107.1_21192,POSRUF_R00863,6526,downstream,0.832647036054625,2.15120739010542,0.151348617861553,0.000144075154719706,0.0506837728962384,0.00379274608755804,0.696914340593049,0.951839370775035,0.254925030181987,25.4925030181987,VYZT01039107.1,21192,21192,downstream10k
VYZT01039163.1_42357,,,,2.87891254964057,-2.06811572157945,1.50101546942284e-07,0.000111949534820435,4.57219289490708e-08,0.00295286615263304,0.946794109873046,0.692279277533954,-0.254514832339092,-25.4514832339092,VYZT01039163.1,42357,42357,intergenic
VYZT01039684.1_10016,Fam96a,9830,downstream,-0.0119837123361656,1.33657829191021,0.988267289097611,2.57559141933984e-07,0.966272472633772,1.46619300137149e-06,0.497004107769054,0.789945109179526,0.292941001410472,29.2941001410472,VYZT01039684.1,10016,10016,gene_body
VYZT01039733.1_410,Nps,-12608,upstream,2.89710994834226,-2.14695834298058,2.67019213111644e-06,0.000303115898122728,7.17277738163341e-07,0.00746487988458889,0.947703386302976,0.67921173232734,-0.268491653975636,-26.8491653975636,VYZT01039733.1,410,410,intergenic
VYZT01040055.1_24496,Slc37a1,-2517,upstream,-0.521246894004296,1.86003190556734,0.529816914491495,0.000261322247795262,0.270092845265692,0.00654235944902561,0.372560714420752,0.792290066030888,0.419729351610136,41.9729351610136,VYZT01040055.1,24496,24496,upstream10k
VYZT01040125.1_64795,Cd7,31415,downstream,7.13433260303895,-6.13416832352482,7.86181378493663e-06,1.06286799390703e-10,2.06461509167606e-06,1.62323417794892e-10,0.999203377420749,0.73109087671682,-0.268112500703929,-26.8112500703929,VYZT01040125.1,64795,64795,intergenic
VYZT01040153.1_22512,Krt80,-7366,upstream,0.520834043364133,2.48627240406757,0.472499532715899,9.63592439946802e-05,0.225638646134537,0.00253307502866937,0.627342772855631,0.952894141802843,0.325551368947212,32.5551368947212,VYZT01040153.1,22512,22512,upstream10k
VYZT01040209.1_113646,B4galt7,749,downstream,0.758975950054981,1.86164601232664,0.134284417725604,0.000153285065424453,0.044067790238148,0.00402948047589599,0.681131360183679,0.932177039326145,0.251045679142466,25.1045679142466,VYZT01040209.1,113646,113646,gene_body
VYZT01040256.1_75209,Msx2,37329,downstream,2.65473998346851,-2.10103347686634,6.5286560159876e-06,0.000193055459396464,1.7198662884522e-06,0.00499836307215674,0.934302536515093,0.634995100561965,-0.299307435953128,-29.9307435953128,VYZT01040256.1,75209,75209,intergenic
VYZT01040327.1_37855,POSRUF_R05076,3401,downstream,0.636315726597852,1.98536937620872,0.349850912868168,0.000235514326622886,0.145905248575264,0.00597379717944065,0.653920151397435,0.932244223385289,0.278324071987854,27.8324071987854,VYZT01040327.1,37855,37855,downstream10k
VYZT01040344.1_1702,,,,0.916093850524824,2.49031398624627,0.0490388070584701,3.18296387235187e-06,0.0143594237437803,4.24873914138291e-05,0.714245532723419,0.967904196948987,0.253658664225568,25.3658664225568,VYZT01040344.1,1702,1702,intergenic
VYZT01040755.1_25288,Mfrp,-5059,upstream,3.07220386215444,-2.24185516270514,2.77993503511375e-06,0.00026538624398331,7.45941993640027e-07,0.00663666863304165,0.955731508862458,0.696428655440109,-0.259302853422349,-25.9302853422349,VYZT01040755.1,25288,25288,gene_body
VYZT01040776.1_12739,Rad18,-6656,upstream,0.457684436426668,1.98489357046786,0.494433313627594,0.000108136481285195,0.242076420957394,0.00285345780120071,0.612464716552956,0.92001699785526,0.307552281302303,30.7552281302303,VYZT01040776.1,12739,12739,upstream10k
VYZT01040776.1_44052,Mtr_1,-11280,upstream,2.89473583845737,-2.15665965517205,7.51452741445313e-08,0.000125935258583292,2.38781028278063e-08,0.00332308318643474,0.947585596290249,0.676575027326066,-0.271010568964184,-27.1010568964184,VYZT01040776.1,44052,44052,gene_body
VYZT01040860.1_18828,Lrp1_2,-5935,upstream,0.813785541317312,2.53177413553352,0.0645767787441501,1.0317396477892e-06,0.0193607021201985,9.19456507167155e-06,0.692915593028552,0.965959130446124,0.273043537417572,27.3043537417572,VYZT01040860.1,18828,18828,upstream10k
VYZT01040865.1_74735,Itga9,45763,downstream,0.365480028484869,2.35397264030446,0.743965559794944,9.42973710337358e-05,0.495051400118574,0.0024825375370814,0.590366344135905,0.938164789781516,0.347798445645611,34.7798445645611,VYZT01040865.1,74735,74735,gene_body
VYZT01040995.1_48317,Phlda3,-2655,upstream,0.497227620820122,1.75847823032804,0.372060745144665,0.000195495936748506,0.158965955762261,0.00505038078197425,0.621807590952171,0.905141575009882,0.283333984057711,28.3333984057711,VYZT01040995.1,48317,48317,upstream10k
VYZT01041041.1_28975,,,,2.73509884759589,-2.07320580103611,4.15449141547675e-06,0.00038278288680107,1.10414960787529e-06,0.00910029920501747,0.939066251459061,0.659685506807213,-0.279380744651847,-27.9380744651847,VYZT01041041.1,28975,28975,intergenic
VYZT01041517.1_16779,Cacnb4_0,8189,downstream,0.734860653002887,1.88047738642578,0.231996571432152,0.000368549586278354,0.0850725824408428,0.00882322978859811,0.675871001812335,0.93184220999606,0.255971208183725,25.5971208183725,VYZT01041517.1,16779,16779,gene_body
